line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
198,__tpi_not_test_en->__tpi_cp_71___aig_not_117 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_71___aig_not_117,__tpi_cp_71___aig_not_117,1,undetected,__tpi_cp_71___aig_not_117,__tpi_cp_71___aig_not_117,__tpi_cp_71___aig_not_117,sa1,1
199,test_en->__tpi_cp_194___aig_and_116 /0 undetected,input_edge,test_en,__tpi_cp_194___aig_and_116,__tpi_cp_194___aig_and_116,0,undetected,__tpi_cp_194___aig_and_116,__tpi_cp_194___aig_and_116,__tpi_cp_194___aig_and_116,sa0,1
200,__tpi_not_test_en->__tpi_cp_70___aig_not_113 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_70___aig_not_113,__tpi_cp_70___aig_not_113,1,undetected,__tpi_cp_70___aig_not_113,__tpi_cp_70___aig_not_113,__tpi_cp_70___aig_not_113,sa1,1
201,test_en->__tpi_cp_195___aig_and_112 /0 undetected,input_edge,test_en,__tpi_cp_195___aig_and_112,__tpi_cp_195___aig_and_112,0,undetected,__tpi_cp_195___aig_and_112,__tpi_cp_195___aig_and_112,__tpi_cp_195___aig_and_112,sa0,1
202,__tpi_not_test_en->__tpi_cp_72___aig_not_109 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_72___aig_not_109,__tpi_cp_72___aig_not_109,1,undetected,__tpi_cp_72___aig_not_109,__tpi_cp_72___aig_not_109,__tpi_cp_72___aig_not_109,sa1,1
203,test_en->__tpi_cp_196___aig_and_108 /0 undetected,input_edge,test_en,__tpi_cp_196___aig_and_108,__tpi_cp_196___aig_and_108,0,undetected,__tpi_cp_196___aig_and_108,__tpi_cp_196___aig_and_108,__tpi_cp_196___aig_and_108,sa0,1
204,test_en->__tpi_cp_231_n_2078 /0 undetected,input_edge,test_en,__tpi_cp_231_n_2078,__tpi_cp_231_n_2078,0,undetected,__tpi_cp_231_n_2078,__tpi_cp_231_n_2078,__tpi_cp_231_n_2078,sa0,1
205,test_en->__tpi_cp_230_n_2073 /0 undetected,input_edge,test_en,__tpi_cp_230_n_2073,__tpi_cp_230_n_2073,0,undetected,__tpi_cp_230_n_2073,__tpi_cp_230_n_2073,__tpi_cp_230_n_2073,sa0,1
206,test_en->__tpi_cp_132_n_2068 /0 undetected,input_edge,test_en,__tpi_cp_132_n_2068,__tpi_cp_132_n_2068,0,undetected,__tpi_cp_132_n_2068,__tpi_cp_132_n_2068,__tpi_cp_132_n_2068,sa0,1
207,test_en->__tpi_cp_131_n_2083 /0 undetected,input_edge,test_en,__tpi_cp_131_n_2083,__tpi_cp_131_n_2083,0,undetected,__tpi_cp_131_n_2083,__tpi_cp_131_n_2083,__tpi_cp_131_n_2083,sa0,1
