line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
1,__tpi_op_219_new_n5554_ /1 undetected,output,,__tpi_op_219_new_n5554_,__tpi_op_219_new_n5554_,1,undetected,__tpi_op_219_new_n5554_,__tpi_op_219_new_n5554_,__tpi_op_219_new_n5554_,sa1,1
2,__tpi_op_206_new_n5628_ /1 undetected,output,,__tpi_op_206_new_n5628_,__tpi_op_206_new_n5628_,1,undetected,__tpi_op_206_new_n5628_,__tpi_op_206_new_n5628_,__tpi_op_206_new_n5628_,sa1,1
3,__tpi_op_194_new_n5767_ /1 undetected,output,,__tpi_op_194_new_n5767_,__tpi_op_194_new_n5767_,1,undetected,__tpi_op_194_new_n5767_,__tpi_op_194_new_n5767_,__tpi_op_194_new_n5767_,sa1,1
4,__tpi_op_193_new_n5699_ /1 undetected,output,,__tpi_op_193_new_n5699_,__tpi_op_193_new_n5699_,1,undetected,__tpi_op_193_new_n5699_,__tpi_op_193_new_n5699_,__tpi_op_193_new_n5699_,sa1,1
5,__tpi_op_144_new_n5553_ /0 undetected,output,,__tpi_op_144_new_n5553_,__tpi_op_144_new_n5553_,0,undetected,__tpi_op_144_new_n5553_,__tpi_op_144_new_n5553_,__tpi_op_144_new_n5553_,sa0,1
6,__tpi_op_141_new_n5766_ /0 undetected,output,,__tpi_op_141_new_n5766_,__tpi_op_141_new_n5766_,0,undetected,__tpi_op_141_new_n5766_,__tpi_op_141_new_n5766_,__tpi_op_141_new_n5766_,sa0,1
7,__tpi_op_140_new_n5698_ /0 undetected,output,,__tpi_op_140_new_n5698_,__tpi_op_140_new_n5698_,0,undetected,__tpi_op_140_new_n5698_,__tpi_op_140_new_n5698_,__tpi_op_140_new_n5698_,sa0,1
8,__tpi_op_65_new_n5627_ /0 undetected,output,,__tpi_op_65_new_n5627_,__tpi_op_65_new_n5627_,0,undetected,__tpi_op_65_new_n5627_,__tpi_op_65_new_n5627_,__tpi_op_65_new_n5627_,sa0,1
9,__buf_split_5635->new_n7985_ /1 undetected,input_edge,__buf_split_5635,new_n7985_,new_n7985_,1,undetected,new_n7985_,new_n7985_,new_n7985_,sa1,1
10,test_en->__tpi_cp_251___buf_split_4157 /0 undetected,input_edge,test_en,__tpi_cp_251___buf_split_4157,__tpi_cp_251___buf_split_4157,0,undetected,__tpi_cp_251___buf_split_4157,__tpi_cp_251___buf_split_4157,__tpi_cp_251___buf_split_4157,sa0,1
11,test_en->__tpi_cp_128_new_n5973_ /0 undetected,input_edge,test_en,__tpi_cp_128_new_n5973_,__tpi_cp_128_new_n5973_,0,undetected,__tpi_cp_128_new_n5973_,__tpi_cp_128_new_n5973_,__tpi_cp_128_new_n5973_,sa0,1
12,test_en->__tpi_cp_89_new_n5913_ /0 undetected,input_edge,test_en,__tpi_cp_89_new_n5913_,__tpi_cp_89_new_n5913_,0,undetected,__tpi_cp_89_new_n5913_,__tpi_cp_89_new_n5913_,__tpi_cp_89_new_n5913_,sa0,1
13,test_en->__tpi_cp_131_new_n5889_ /0 undetected,input_edge,test_en,__tpi_cp_131_new_n5889_,__tpi_cp_131_new_n5889_,0,undetected,__tpi_cp_131_new_n5889_,__tpi_cp_131_new_n5889_,__tpi_cp_131_new_n5889_,sa0,1
14,__tpi_not_test_en->__tpi_cp_254___buf_split_4049 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_254___buf_split_4049,__tpi_cp_254___buf_split_4049,1,undetected,__tpi_cp_254___buf_split_4049,__tpi_cp_254___buf_split_4049,__tpi_cp_254___buf_split_4049,sa1,1
15,__tpi_not_test_en->__tpi_cp_44_new_n5863_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_44_new_n5863_,__tpi_cp_44_new_n5863_,1,undetected,__tpi_cp_44_new_n5863_,__tpi_cp_44_new_n5863_,__tpi_cp_44_new_n5863_,sa1,1
16,__tpi_not_test_en->__tpi_cp_273___buf_split_5633 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_273___buf_split_5633,__tpi_cp_273___buf_split_5633,1,undetected,__tpi_cp_273___buf_split_5633,__tpi_cp_273___buf_split_5633,__tpi_cp_273___buf_split_5633,sa1,1
17,__tpi_not_test_en->__tpi_cp_272___buf_split_5632 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_272___buf_split_5632,__tpi_cp_272___buf_split_5632,1,undetected,__tpi_cp_272___buf_split_5632,__tpi_cp_272___buf_split_5632,__tpi_cp_272___buf_split_5632,sa1,1
18,__tpi_not_test_en->__tpi_cp_271___buf_split_5631 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_271___buf_split_5631,__tpi_cp_271___buf_split_5631,1,undetected,__tpi_cp_271___buf_split_5631,__tpi_cp_271___buf_split_5631,__tpi_cp_271___buf_split_5631,sa1,1
19,__tpi_not_test_en->__tpi_cp_58___buf_split_4139 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_58___buf_split_4139,__tpi_cp_58___buf_split_4139,1,undetected,__tpi_cp_58___buf_split_4139,__tpi_cp_58___buf_split_4139,__tpi_cp_58___buf_split_4139,sa1,1
20,__tpi_not_test_en->__tpi_cp_252___buf_split_4017 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_252___buf_split_4017,__tpi_cp_252___buf_split_4017,1,undetected,__tpi_cp_252___buf_split_4017,__tpi_cp_252___buf_split_4017,__tpi_cp_252___buf_split_4017,sa1,1
21,__tpi_not_test_en->__tpi_cp_274_new_n5817_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_274_new_n5817_,__tpi_cp_274_new_n5817_,1,undetected,__tpi_cp_274_new_n5817_,__tpi_cp_274_new_n5817_,__tpi_cp_274_new_n5817_,sa1,1
22,__tpi_not_test_en->__tpi_cp_59___buf_split_4070 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_59___buf_split_4070,__tpi_cp_59___buf_split_4070,1,undetected,__tpi_cp_59___buf_split_4070,__tpi_cp_59___buf_split_4070,__tpi_cp_59___buf_split_4070,sa1,1
23,test_en->__tpi_cp_137_new_n5861_ /0 undetected,input_edge,test_en,__tpi_cp_137_new_n5861_,__tpi_cp_137_new_n5861_,0,undetected,__tpi_cp_137_new_n5861_,__tpi_cp_137_new_n5861_,__tpi_cp_137_new_n5861_,sa0,1
24,test_en->__tpi_cp_211_new_n5853_ /0 undetected,input_edge,test_en,__tpi_cp_211_new_n5853_,__tpi_cp_211_new_n5853_,0,undetected,__tpi_cp_211_new_n5853_,__tpi_cp_211_new_n5853_,__tpi_cp_211_new_n5853_,sa0,1
25,test_en->__tpi_cp_67_new_n5851_ /0 undetected,input_edge,test_en,__tpi_cp_67_new_n5851_,__tpi_cp_67_new_n5851_,0,undetected,__tpi_cp_67_new_n5851_,__tpi_cp_67_new_n5851_,__tpi_cp_67_new_n5851_,sa0,1
26,__tpi_not_test_en->__tpi_cp_262_new_n5912_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_262_new_n5912_,__tpi_cp_262_new_n5912_,1,undetected,__tpi_cp_262_new_n5912_,__tpi_cp_262_new_n5912_,__tpi_cp_262_new_n5912_,sa1,1
27,test_en->__tpi_cp_115___buf_split_4137 /0 undetected,input_edge,test_en,__tpi_cp_115___buf_split_4137,__tpi_cp_115___buf_split_4137,0,undetected,__tpi_cp_115___buf_split_4137,__tpi_cp_115___buf_split_4137,__tpi_cp_115___buf_split_4137,sa0,1
28,test_en->__tpi_cp_36___buf_split_4135 /0 undetected,input_edge,test_en,__tpi_cp_36___buf_split_4135,__tpi_cp_36___buf_split_4135,0,undetected,__tpi_cp_36___buf_split_4135,__tpi_cp_36___buf_split_4135,__tpi_cp_36___buf_split_4135,sa0,1
29,test_en->__tpi_cp_73_new_n5964_ /0 undetected,input_edge,test_en,__tpi_cp_73_new_n5964_,__tpi_cp_73_new_n5964_,0,undetected,__tpi_cp_73_new_n5964_,__tpi_cp_73_new_n5964_,__tpi_cp_73_new_n5964_,sa0,1
30,test_en->__tpi_cp_157___buf_split_4133 /0 undetected,input_edge,test_en,__tpi_cp_157___buf_split_4133,__tpi_cp_157___buf_split_4133,0,undetected,__tpi_cp_157___buf_split_4133,__tpi_cp_157___buf_split_4133,__tpi_cp_157___buf_split_4133,sa0,1
31,__tpi_not_test_en->__tpi_cp_195___buf_split_4132 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_195___buf_split_4132,__tpi_cp_195___buf_split_4132,1,undetected,__tpi_cp_195___buf_split_4132,__tpi_cp_195___buf_split_4132,__tpi_cp_195___buf_split_4132,sa1,1
32,test_en->__tpi_cp_74_new_n5962_ /0 undetected,input_edge,test_en,__tpi_cp_74_new_n5962_,__tpi_cp_74_new_n5962_,0,undetected,__tpi_cp_74_new_n5962_,__tpi_cp_74_new_n5962_,__tpi_cp_74_new_n5962_,sa0,1
33,test_en->__tpi_cp_159___buf_split_4131 /0 undetected,input_edge,test_en,__tpi_cp_159___buf_split_4131,__tpi_cp_159___buf_split_4131,0,undetected,__tpi_cp_159___buf_split_4131,__tpi_cp_159___buf_split_4131,__tpi_cp_159___buf_split_4131,sa0,1
34,__tpi_not_test_en->__tpi_cp_156___buf_split_4130 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_156___buf_split_4130,__tpi_cp_156___buf_split_4130,1,undetected,__tpi_cp_156___buf_split_4130,__tpi_cp_156___buf_split_4130,__tpi_cp_156___buf_split_4130,sa1,1
35,__tpi_not_test_en->__tpi_cp_49_new_n5959_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_49_new_n5959_,__tpi_cp_49_new_n5959_,1,undetected,__tpi_cp_49_new_n5959_,__tpi_cp_49_new_n5959_,__tpi_cp_49_new_n5959_,sa1,1
36,test_en->__tpi_cp_266_new_n5958_ /0 undetected,input_edge,test_en,__tpi_cp_266_new_n5958_,__tpi_cp_266_new_n5958_,0,undetected,__tpi_cp_266_new_n5958_,__tpi_cp_266_new_n5958_,__tpi_cp_266_new_n5958_,sa0,1
37,test_en->__tpi_cp_203_new_n5956_ /0 undetected,input_edge,test_en,__tpi_cp_203_new_n5956_,__tpi_cp_203_new_n5956_,0,undetected,__tpi_cp_203_new_n5956_,__tpi_cp_203_new_n5956_,__tpi_cp_203_new_n5956_,sa0,1
38,__tpi_not_test_en->__tpi_cp_50_new_n5954_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_50_new_n5954_,__tpi_cp_50_new_n5954_,1,undetected,__tpi_cp_50_new_n5954_,__tpi_cp_50_new_n5954_,__tpi_cp_50_new_n5954_,sa1,1
39,test_en->__tpi_cp_66_new_n5951_ /0 undetected,input_edge,test_en,__tpi_cp_66_new_n5951_,__tpi_cp_66_new_n5951_,0,undetected,__tpi_cp_66_new_n5951_,__tpi_cp_66_new_n5951_,__tpi_cp_66_new_n5951_,sa0,1
40,__tpi_not_test_en->__tpi_cp_64_new_n5900_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_64_new_n5900_,__tpi_cp_64_new_n5900_,1,undetected,__tpi_cp_64_new_n5900_,__tpi_cp_64_new_n5900_,__tpi_cp_64_new_n5900_,sa1,1
41,test_en->__tpi_cp_158___buf_split_4081 /0 undetected,input_edge,test_en,__tpi_cp_158___buf_split_4081,__tpi_cp_158___buf_split_4081,0,undetected,__tpi_cp_158___buf_split_4081,__tpi_cp_158___buf_split_4081,__tpi_cp_158___buf_split_4081,sa0,1
42,test_en->__tpi_cp_164___buf_split_4077 /0 undetected,input_edge,test_en,__tpi_cp_164___buf_split_4077,__tpi_cp_164___buf_split_4077,0,undetected,__tpi_cp_164___buf_split_4077,__tpi_cp_164___buf_split_4077,__tpi_cp_164___buf_split_4077,sa0,1
43,test_en->__tpi_cp_79_new_n5892_ /0 undetected,input_edge,test_en,__tpi_cp_79_new_n5892_,__tpi_cp_79_new_n5892_,0,undetected,__tpi_cp_79_new_n5892_,__tpi_cp_79_new_n5892_,__tpi_cp_79_new_n5892_,sa0,1
44,test_en->__tpi_cp_161___buf_split_4075 /0 undetected,input_edge,test_en,__tpi_cp_161___buf_split_4075,__tpi_cp_161___buf_split_4075,0,undetected,__tpi_cp_161___buf_split_4075,__tpi_cp_161___buf_split_4075,__tpi_cp_161___buf_split_4075,sa0,1
45,test_en->__tpi_cp_80_new_n5890_ /0 undetected,input_edge,test_en,__tpi_cp_80_new_n5890_,__tpi_cp_80_new_n5890_,0,undetected,__tpi_cp_80_new_n5890_,__tpi_cp_80_new_n5890_,__tpi_cp_80_new_n5890_,sa0,1
46,test_en->__tpi_cp_168___buf_split_4073 /0 undetected,input_edge,test_en,__tpi_cp_168___buf_split_4073,__tpi_cp_168___buf_split_4073,0,undetected,__tpi_cp_168___buf_split_4073,__tpi_cp_168___buf_split_4073,__tpi_cp_168___buf_split_4073,sa0,1
47,__tpi_not_test_en->__tpi_cp_234___buf_split_4072 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_234___buf_split_4072,__tpi_cp_234___buf_split_4072,1,undetected,__tpi_cp_234___buf_split_4072,__tpi_cp_234___buf_split_4072,__tpi_cp_234___buf_split_4072,sa1,1
48,test_en->__tpi_cp_141___buf_split_4035 /0 undetected,input_edge,test_en,__tpi_cp_141___buf_split_4035,__tpi_cp_141___buf_split_4035,0,undetected,__tpi_cp_141___buf_split_4035,__tpi_cp_141___buf_split_4035,__tpi_cp_141___buf_split_4035,sa0,1
49,test_en->__tpi_cp_14___buf_split_4034 /0 undetected,input_edge,test_en,__tpi_cp_14___buf_split_4034,__tpi_cp_14___buf_split_4034,0,undetected,__tpi_cp_14___buf_split_4034,__tpi_cp_14___buf_split_4034,__tpi_cp_14___buf_split_4034,sa0,1
50,__tpi_not_test_en->__tpi_cp_136_new_n5844_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_136_new_n5844_,__tpi_cp_136_new_n5844_,1,undetected,__tpi_cp_136_new_n5844_,__tpi_cp_136_new_n5844_,__tpi_cp_136_new_n5844_,sa1,1
51,test_en->__tpi_cp_16___buf_split_4031 /0 undetected,input_edge,test_en,__tpi_cp_16___buf_split_4031,__tpi_cp_16___buf_split_4031,0,undetected,__tpi_cp_16___buf_split_4031,__tpi_cp_16___buf_split_4031,__tpi_cp_16___buf_split_4031,sa0,1
52,test_en->__tpi_cp_127___buf_split_4030 /0 undetected,input_edge,test_en,__tpi_cp_127___buf_split_4030,__tpi_cp_127___buf_split_4030,0,undetected,__tpi_cp_127___buf_split_4030,__tpi_cp_127___buf_split_4030,__tpi_cp_127___buf_split_4030,sa0,1
53,test_en->__tpi_cp_63_new_n5840_ /0 undetected,input_edge,test_en,__tpi_cp_63_new_n5840_,__tpi_cp_63_new_n5840_,0,undetected,__tpi_cp_63_new_n5840_,__tpi_cp_63_new_n5840_,__tpi_cp_63_new_n5840_,sa0,1
54,test_en->__tpi_cp_149___buf_split_4025 /0 undetected,input_edge,test_en,__tpi_cp_149___buf_split_4025,__tpi_cp_149___buf_split_4025,0,undetected,__tpi_cp_149___buf_split_4025,__tpi_cp_149___buf_split_4025,__tpi_cp_149___buf_split_4025,sa0,1
55,__tpi_not_test_en->__tpi_cp_12___buf_split_4024 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___buf_split_4024,__tpi_cp_12___buf_split_4024,1,undetected,__tpi_cp_12___buf_split_4024,__tpi_cp_12___buf_split_4024,__tpi_cp_12___buf_split_4024,sa1,1
56,test_en->__tpi_cp_123___buf_split_4021 /0 undetected,input_edge,test_en,__tpi_cp_123___buf_split_4021,__tpi_cp_123___buf_split_4021,0,undetected,__tpi_cp_123___buf_split_4021,__tpi_cp_123___buf_split_4021,__tpi_cp_123___buf_split_4021,sa0,1
57,__tpi_not_test_en->__tpi_cp_13___buf_split_4020 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_13___buf_split_4020,__tpi_cp_13___buf_split_4020,1,undetected,__tpi_cp_13___buf_split_4020,__tpi_cp_13___buf_split_4020,__tpi_cp_13___buf_split_4020,sa1,1
58,test_en->__tpi_cp_126_new_n5825_ /0 undetected,input_edge,test_en,__tpi_cp_126_new_n5825_,__tpi_cp_126_new_n5825_,0,undetected,__tpi_cp_126_new_n5825_,__tpi_cp_126_new_n5825_,__tpi_cp_126_new_n5825_,sa0,1
59,__tpi_not_test_en->__tpi_cp_29_new_n5824_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_29_new_n5824_,__tpi_cp_29_new_n5824_,1,undetected,__tpi_cp_29_new_n5824_,__tpi_cp_29_new_n5824_,__tpi_cp_29_new_n5824_,sa1,1
60,__tpi_not_test_en->__tpi_cp_249_new_n5820_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_249_new_n5820_,__tpi_cp_249_new_n5820_,1,undetected,__tpi_cp_249_new_n5820_,__tpi_cp_249_new_n5820_,__tpi_cp_249_new_n5820_,sa1,1
61,__tpi_not_test_en->__tpi_cp_40_new_n5993_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40_new_n5993_,__tpi_cp_40_new_n5993_,1,undetected,__tpi_cp_40_new_n5993_,__tpi_cp_40_new_n5993_,__tpi_cp_40_new_n5993_,sa1,1
62,test_en->__tpi_cp_259_new_n5992_ /0 undetected,input_edge,test_en,__tpi_cp_259_new_n5992_,__tpi_cp_259_new_n5992_,0,undetected,__tpi_cp_259_new_n5992_,__tpi_cp_259_new_n5992_,__tpi_cp_259_new_n5992_,sa0,1
63,test_en->__tpi_cp_257_new_n5990_ /0 undetected,input_edge,test_en,__tpi_cp_257_new_n5990_,__tpi_cp_257_new_n5990_,0,undetected,__tpi_cp_257_new_n5990_,__tpi_cp_257_new_n5990_,__tpi_cp_257_new_n5990_,sa0,1
64,__tpi_not_test_en->__tpi_cp_61_new_n5983_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61_new_n5983_,__tpi_cp_61_new_n5983_,1,undetected,__tpi_cp_61_new_n5983_,__tpi_cp_61_new_n5983_,__tpi_cp_61_new_n5983_,sa1,1
65,test_en->__tpi_cp_75_new_n5976_ /0 undetected,input_edge,test_en,__tpi_cp_75_new_n5976_,__tpi_cp_75_new_n5976_,0,undetected,__tpi_cp_75_new_n5976_,__tpi_cp_75_new_n5976_,__tpi_cp_75_new_n5976_,sa0,1
66,test_en->__tpi_cp_212_new_n5974_ /0 undetected,input_edge,test_en,__tpi_cp_212_new_n5974_,__tpi_cp_212_new_n5974_,0,undetected,__tpi_cp_212_new_n5974_,__tpi_cp_212_new_n5974_,__tpi_cp_212_new_n5974_,sa0,1
67,__tpi_not_test_en->__tpi_cp_129_new_n5947_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_129_new_n5947_,__tpi_cp_129_new_n5947_,1,undetected,__tpi_cp_129_new_n5947_,__tpi_cp_129_new_n5947_,__tpi_cp_129_new_n5947_,sa1,1
68,test_en->__tpi_cp_213_new_n5940_ /0 undetected,input_edge,test_en,__tpi_cp_213_new_n5940_,__tpi_cp_213_new_n5940_,0,undetected,__tpi_cp_213_new_n5940_,__tpi_cp_213_new_n5940_,__tpi_cp_213_new_n5940_,sa0,1
69,__tpi_not_test_en->__tpi_cp_41_new_n5936_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_41_new_n5936_,__tpi_cp_41_new_n5936_,1,undetected,__tpi_cp_41_new_n5936_,__tpi_cp_41_new_n5936_,__tpi_cp_41_new_n5936_,sa1,1
70,test_en->__tpi_cp_204_new_n5929_ /0 undetected,input_edge,test_en,__tpi_cp_204_new_n5929_,__tpi_cp_204_new_n5929_,0,undetected,__tpi_cp_204_new_n5929_,__tpi_cp_204_new_n5929_,__tpi_cp_204_new_n5929_,sa0,1
71,test_en->__tpi_cp_205_new_n5927_ /0 undetected,input_edge,test_en,__tpi_cp_205_new_n5927_,__tpi_cp_205_new_n5927_,0,undetected,__tpi_cp_205_new_n5927_,__tpi_cp_205_new_n5927_,__tpi_cp_205_new_n5927_,sa0,1
72,__tpi_not_test_en->__tpi_cp_55_new_n5925_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_55_new_n5925_,__tpi_cp_55_new_n5925_,1,undetected,__tpi_cp_55_new_n5925_,__tpi_cp_55_new_n5925_,__tpi_cp_55_new_n5925_,sa1,1
73,test_en->__tpi_cp_206_new_n5918_ /0 undetected,input_edge,test_en,__tpi_cp_206_new_n5918_,__tpi_cp_206_new_n5918_,0,undetected,__tpi_cp_206_new_n5918_,__tpi_cp_206_new_n5918_,__tpi_cp_206_new_n5918_,sa0,1
74,test_en->__tpi_cp_207_new_n5916_ /0 undetected,input_edge,test_en,__tpi_cp_207_new_n5916_,__tpi_cp_207_new_n5916_,0,undetected,__tpi_cp_207_new_n5916_,__tpi_cp_207_new_n5916_,__tpi_cp_207_new_n5916_,sa0,1
75,test_en->__tpi_cp_210_new_n5909_ /0 undetected,input_edge,test_en,__tpi_cp_210_new_n5909_,__tpi_cp_210_new_n5909_,0,undetected,__tpi_cp_210_new_n5909_,__tpi_cp_210_new_n5909_,__tpi_cp_210_new_n5909_,sa0,1
76,__tpi_not_test_en->__tpi_cp_57_new_n5908_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_57_new_n5908_,__tpi_cp_57_new_n5908_,1,undetected,__tpi_cp_57_new_n5908_,__tpi_cp_57_new_n5908_,__tpi_cp_57_new_n5908_,sa1,1
77,__tpi_not_test_en->__tpi_cp_56_new_n5903_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_56_new_n5903_,__tpi_cp_56_new_n5903_,1,undetected,__tpi_cp_56_new_n5903_,__tpi_cp_56_new_n5903_,__tpi_cp_56_new_n5903_,sa1,1
78,__tpi_not_test_en->__tpi_cp_62_new_n5887_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_62_new_n5887_,__tpi_cp_62_new_n5887_,1,undetected,__tpi_cp_62_new_n5887_,__tpi_cp_62_new_n5887_,__tpi_cp_62_new_n5887_,sa1,1
79,test_en->__tpi_cp_19___buf_split_4069 /0 undetected,input_edge,test_en,__tpi_cp_19___buf_split_4069,__tpi_cp_19___buf_split_4069,0,undetected,__tpi_cp_19___buf_split_4069,__tpi_cp_19___buf_split_4069,__tpi_cp_19___buf_split_4069,sa0,1
80,test_en->__tpi_cp_163___buf_split_4067 /0 undetected,input_edge,test_en,__tpi_cp_163___buf_split_4067,__tpi_cp_163___buf_split_4067,0,undetected,__tpi_cp_163___buf_split_4067,__tpi_cp_163___buf_split_4067,__tpi_cp_163___buf_split_4067,sa0,1
81,test_en->__tpi_cp_77_new_n5880_ /0 undetected,input_edge,test_en,__tpi_cp_77_new_n5880_,__tpi_cp_77_new_n5880_,0,undetected,__tpi_cp_77_new_n5880_,__tpi_cp_77_new_n5880_,__tpi_cp_77_new_n5880_,sa0,1
82,test_en->__tpi_cp_169___buf_split_4065 /0 undetected,input_edge,test_en,__tpi_cp_169___buf_split_4065,__tpi_cp_169___buf_split_4065,0,undetected,__tpi_cp_169___buf_split_4065,__tpi_cp_169___buf_split_4065,__tpi_cp_169___buf_split_4065,sa0,1
83,__tpi_not_test_en->__tpi_cp_196___buf_split_4064 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_196___buf_split_4064,__tpi_cp_196___buf_split_4064,1,undetected,__tpi_cp_196___buf_split_4064,__tpi_cp_196___buf_split_4064,__tpi_cp_196___buf_split_4064,sa1,1
84,test_en->__tpi_cp_81_new_n5878_ /0 undetected,input_edge,test_en,__tpi_cp_81_new_n5878_,__tpi_cp_81_new_n5878_,0,undetected,__tpi_cp_81_new_n5878_,__tpi_cp_81_new_n5878_,__tpi_cp_81_new_n5878_,sa0,1
85,test_en->__tpi_cp_167___buf_split_4063 /0 undetected,input_edge,test_en,__tpi_cp_167___buf_split_4063,__tpi_cp_167___buf_split_4063,0,undetected,__tpi_cp_167___buf_split_4063,__tpi_cp_167___buf_split_4063,__tpi_cp_167___buf_split_4063,sa0,1
86,test_en->__tpi_cp_165___buf_split_4061 /0 undetected,input_edge,test_en,__tpi_cp_165___buf_split_4061,__tpi_cp_165___buf_split_4061,0,undetected,__tpi_cp_165___buf_split_4061,__tpi_cp_165___buf_split_4061,__tpi_cp_165___buf_split_4061,sa0,1
87,test_en->__tpi_cp_162___buf_split_4057 /0 undetected,input_edge,test_en,__tpi_cp_162___buf_split_4057,__tpi_cp_162___buf_split_4057,0,undetected,__tpi_cp_162___buf_split_4057,__tpi_cp_162___buf_split_4057,__tpi_cp_162___buf_split_4057,sa0,1
88,test_en->__tpi_cp_76_new_n5868_ /0 undetected,input_edge,test_en,__tpi_cp_76_new_n5868_,__tpi_cp_76_new_n5868_,0,undetected,__tpi_cp_76_new_n5868_,__tpi_cp_76_new_n5868_,__tpi_cp_76_new_n5868_,sa0,1
89,test_en->__tpi_cp_166___buf_split_4055 /0 undetected,input_edge,test_en,__tpi_cp_166___buf_split_4055,__tpi_cp_166___buf_split_4055,0,undetected,__tpi_cp_166___buf_split_4055,__tpi_cp_166___buf_split_4055,__tpi_cp_166___buf_split_4055,sa0,1
90,test_en->__tpi_cp_160___buf_split_4051 /0 undetected,input_edge,test_en,__tpi_cp_160___buf_split_4051,__tpi_cp_160___buf_split_4051,0,undetected,__tpi_cp_160___buf_split_4051,__tpi_cp_160___buf_split_4051,__tpi_cp_160___buf_split_4051,sa0,1
91,__tpi_not_test_en->__tpi_cp_54_new_n5816_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_54_new_n5816_,__tpi_cp_54_new_n5816_,1,undetected,__tpi_cp_54_new_n5816_,__tpi_cp_54_new_n5816_,__tpi_cp_54_new_n5816_,sa1,1
92,test_en->__tpi_cp_246___buf_split_3993 /0 undetected,input_edge,test_en,__tpi_cp_246___buf_split_3993,__tpi_cp_246___buf_split_3993,0,undetected,__tpi_cp_246___buf_split_3993,__tpi_cp_246___buf_split_3993,__tpi_cp_246___buf_split_3993,sa0,1
93,__tpi_not_test_en->__tpi_cp_208_new_n5792_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_208_new_n5792_,__tpi_cp_208_new_n5792_,1,undetected,__tpi_cp_208_new_n5792_,__tpi_cp_208_new_n5792_,__tpi_cp_208_new_n5792_,sa1,1
94,test_en->__tpi_cp_69_new_n5780_ /0 undetected,input_edge,test_en,__tpi_cp_69_new_n5780_,__tpi_cp_69_new_n5780_,0,undetected,__tpi_cp_69_new_n5780_,__tpi_cp_69_new_n5780_,__tpi_cp_69_new_n5780_,sa0,1
95,test_en->__tpi_cp_38_new_n5987_ /0 undetected,input_edge,test_en,__tpi_cp_38_new_n5987_,__tpi_cp_38_new_n5987_,0,undetected,__tpi_cp_38_new_n5987_,__tpi_cp_38_new_n5987_,__tpi_cp_38_new_n5987_,sa0,1
96,__tpi_not_test_en->__tpi_cp_43_new_n5986_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_43_new_n5986_,__tpi_cp_43_new_n5986_,1,undetected,__tpi_cp_43_new_n5986_,__tpi_cp_43_new_n5986_,__tpi_cp_43_new_n5986_,sa1,1
97,test_en->__tpi_cp_261_new_n5985_ /0 undetected,input_edge,test_en,__tpi_cp_261_new_n5985_,__tpi_cp_261_new_n5985_,0,undetected,__tpi_cp_261_new_n5985_,__tpi_cp_261_new_n5985_,__tpi_cp_261_new_n5985_,sa0,1
98,__tpi_not_test_en->__tpi_cp_23_new_n5830_ /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_23_new_n5830_,__tpi_cp_23_new_n5830_,1,undetected,__tpi_cp_23_new_n5830_,__tpi_cp_23_new_n5830_,__tpi_cp_23_new_n5830_,sa1,1
