line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
126,test_en->__tpi_cp_63___aig_and_4515 /0 undetected,input_edge,test_en,__tpi_cp_63___aig_and_4515,__tpi_cp_63___aig_and_4515,0,undetected,__tpi_cp_63___aig_and_4515,__tpi_cp_63___aig_and_4515,__tpi_cp_63___aig_and_4515,sa0,1
127,__tpi_not_test_en->__tpi_cp_236___aig_not_4516 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_236___aig_not_4516,__tpi_cp_236___aig_not_4516,1,undetected,__tpi_cp_236___aig_not_4516,__tpi_cp_236___aig_not_4516,__tpi_cp_236___aig_not_4516,sa1,1
128,test_en->__tpi_cp_33___aig_and_4508 /0 undetected,input_edge,test_en,__tpi_cp_33___aig_and_4508,__tpi_cp_33___aig_and_4508,0,undetected,__tpi_cp_33___aig_and_4508,__tpi_cp_33___aig_and_4508,__tpi_cp_33___aig_and_4508,sa0,1
129,__tpi_not_test_en->__tpi_cp_256___buf_split_2700 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_256___buf_split_2700,__tpi_cp_256___buf_split_2700,1,undetected,__tpi_cp_256___buf_split_2700,__tpi_cp_256___buf_split_2700,__tpi_cp_256___buf_split_2700,sa1,1
130,__tpi_not_test_en->__tpi_cp_116___buf_split_2715 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_116___buf_split_2715,__tpi_cp_116___buf_split_2715,1,undetected,__tpi_cp_116___buf_split_2715,__tpi_cp_116___buf_split_2715,__tpi_cp_116___buf_split_2715,sa1,1
131,__tpi_not_test_en->__tpi_cp_82___aig_not_57267 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_82___aig_not_57267,__tpi_cp_82___aig_not_57267,1,undetected,__tpi_cp_82___aig_not_57267,__tpi_cp_82___aig_not_57267,__tpi_cp_82___aig_not_57267,sa1,1
132,test_en->__tpi_cp_284___aig_and_57265 /0 undetected,input_edge,test_en,__tpi_cp_284___aig_and_57265,__tpi_cp_284___aig_and_57265,0,undetected,__tpi_cp_284___aig_and_57265,__tpi_cp_284___aig_and_57265,__tpi_cp_284___aig_and_57265,sa0,1
133,__tpi_not_test_en->__tpi_cp_99___aig_not_57261 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_99___aig_not_57261,__tpi_cp_99___aig_not_57261,1,undetected,__tpi_cp_99___aig_not_57261,__tpi_cp_99___aig_not_57261,__tpi_cp_99___aig_not_57261,sa1,1
134,__tpi_not_test_en->__tpi_cp_104___aig_not_57263 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_104___aig_not_57263,__tpi_cp_104___aig_not_57263,1,undetected,__tpi_cp_104___aig_not_57263,__tpi_cp_104___aig_not_57263,__tpi_cp_104___aig_not_57263,sa1,1
135,test_en->__tpi_cp_105___aig_and_57260 /0 undetected,input_edge,test_en,__tpi_cp_105___aig_and_57260,__tpi_cp_105___aig_and_57260,0,undetected,__tpi_cp_105___aig_and_57260,__tpi_cp_105___aig_and_57260,__tpi_cp_105___aig_and_57260,sa0,1
136,__tpi_not_test_en->__tpi_cp_138___aig_not_57259 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_138___aig_not_57259,__tpi_cp_138___aig_not_57259,1,undetected,__tpi_cp_138___aig_not_57259,__tpi_cp_138___aig_not_57259,__tpi_cp_138___aig_not_57259,sa1,1
137,__tpi_not_test_en->__tpi_cp_115___aig_not_57258 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_115___aig_not_57258,__tpi_cp_115___aig_not_57258,1,undetected,__tpi_cp_115___aig_not_57258,__tpi_cp_115___aig_not_57258,__tpi_cp_115___aig_not_57258,sa1,1
138,__tpi_not_test_en->__tpi_cp_6___aig_not_55380 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_6___aig_not_55380,__tpi_cp_6___aig_not_55380,1,undetected,__tpi_cp_6___aig_not_55380,__tpi_cp_6___aig_not_55380,__tpi_cp_6___aig_not_55380,sa1,1
139,test_en->__tpi_cp_134_new_n23831 /0 undetected,input_edge,test_en,__tpi_cp_134_new_n23831,__tpi_cp_134_new_n23831,0,undetected,__tpi_cp_134_new_n23831,__tpi_cp_134_new_n23831,__tpi_cp_134_new_n23831,sa0,1
140,__tpi_not_test_en->__tpi_cp_225___aig_and_55378 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_225___aig_and_55378,__tpi_cp_225___aig_and_55378,1,undetected,__tpi_cp_225___aig_and_55378,__tpi_cp_225___aig_and_55378,__tpi_cp_225___aig_and_55378,sa1,1
141,__tpi_not_test_en->__tpi_cp_180___aig_not_55379 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_180___aig_not_55379,__tpi_cp_180___aig_not_55379,1,undetected,__tpi_cp_180___aig_not_55379,__tpi_cp_180___aig_not_55379,__tpi_cp_180___aig_not_55379,sa1,1
142,__tpi_not_test_en->__tpi_cp_309___buf_split_32140 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_309___buf_split_32140,__tpi_cp_309___buf_split_32140,1,undetected,__tpi_cp_309___buf_split_32140,__tpi_cp_309___buf_split_32140,__tpi_cp_309___buf_split_32140,sa1,1
143,test_en->__tpi_cp_196___aig_not_55382 /0 undetected,input_edge,test_en,__tpi_cp_196___aig_not_55382,__tpi_cp_196___aig_not_55382,0,undetected,__tpi_cp_196___aig_not_55382,__tpi_cp_196___aig_not_55382,__tpi_cp_196___aig_not_55382,sa0,1
144,test_en->__tpi_cp_130___aig_and_55373 /0 undetected,input_edge,test_en,__tpi_cp_130___aig_and_55373,__tpi_cp_130___aig_and_55373,0,undetected,__tpi_cp_130___aig_and_55373,__tpi_cp_130___aig_and_55373,__tpi_cp_130___aig_and_55373,sa0,1
145,__tpi_not_test_en->__tpi_cp_123___aig_not_55372 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_123___aig_not_55372,__tpi_cp_123___aig_not_55372,1,undetected,__tpi_cp_123___aig_not_55372,__tpi_cp_123___aig_not_55372,__tpi_cp_123___aig_not_55372,sa1,1
146,__tpi_not_test_en->__tpi_cp_3___buf_split_32136 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_3___buf_split_32136,__tpi_cp_3___buf_split_32136,1,undetected,__tpi_cp_3___buf_split_32136,__tpi_cp_3___buf_split_32136,__tpi_cp_3___buf_split_32136,sa1,1
147,__tpi_not_test_en->__tpi_cp_238___aig_and_4096 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_238___aig_and_4096,__tpi_cp_238___aig_and_4096,1,undetected,__tpi_cp_238___aig_and_4096,__tpi_cp_238___aig_and_4096,__tpi_cp_238___aig_and_4096,sa1,1
148,__tpi_not_test_en->__tpi_cp_222___aig_and_4095 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_222___aig_and_4095,__tpi_cp_222___aig_and_4095,1,undetected,__tpi_cp_222___aig_and_4095,__tpi_cp_222___aig_and_4095,__tpi_cp_222___aig_and_4095,sa1,1
149,__tpi_not_test_en->__tpi_cp_228___aig_not_4094 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_228___aig_not_4094,__tpi_cp_228___aig_not_4094,1,undetected,__tpi_cp_228___aig_not_4094,__tpi_cp_228___aig_not_4094,__tpi_cp_228___aig_not_4094,sa1,1
150,test_en->__tpi_cp_232___aig_and_4091 /0 undetected,input_edge,test_en,__tpi_cp_232___aig_and_4091,__tpi_cp_232___aig_and_4091,0,undetected,__tpi_cp_232___aig_and_4091,__tpi_cp_232___aig_and_4091,__tpi_cp_232___aig_and_4091,sa0,1
151,__buf_split_2459->__aig_and_4091 /1 undetected,input_edge,__buf_split_2459,__aig_and_4091,__aig_and_4091,1,undetected,__aig_and_4091,__aig_and_4091,__aig_and_4091,sa1,1
152,__tpi_not_test_en->__tpi_cp_60___aig_not_4093 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_60___aig_not_4093,__tpi_cp_60___aig_not_4093,1,undetected,__tpi_cp_60___aig_not_4093,__tpi_cp_60___aig_not_4093,__tpi_cp_60___aig_not_4093,sa1,1
153,test_en->__tpi_cp_247___aig_and_4090 /0 undetected,input_edge,test_en,__tpi_cp_247___aig_and_4090,__tpi_cp_247___aig_and_4090,0,undetected,__tpi_cp_247___aig_and_4090,__tpi_cp_247___aig_and_4090,__tpi_cp_247___aig_and_4090,sa0,1
154,__aig_not_4089->__aig_and_4090 /1 undetected,input_edge,__aig_not_4089,__aig_and_4090,__aig_and_4090,1,undetected,__aig_and_4090,__aig_and_4090,__aig_and_4090,sa1,1
155,__buf_split_2457 /1 undetected,output,,__buf_split_2457,__buf_split_2457,1,undetected,__buf_split_2457,__buf_split_2457,__buf_split_2457,sa1,1
156,__tpi_not_test_en->__tpi_cp_251___aig_not_4092 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_251___aig_not_4092,__tpi_cp_251___aig_not_4092,1,undetected,__tpi_cp_251___aig_not_4092,__tpi_cp_251___aig_not_4092,__tpi_cp_251___aig_not_4092,sa1,1
157,test_en->__tpi_cp_241___aig_and_4088 /0 undetected,input_edge,test_en,__tpi_cp_241___aig_and_4088,__tpi_cp_241___aig_and_4088,0,undetected,__tpi_cp_241___aig_and_4088,__tpi_cp_241___aig_and_4088,__tpi_cp_241___aig_and_4088,sa0,1
158,__tpi_not_test_en->__tpi_cp_259___aig_not_4086 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,1,undetected,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,sa1,1
159,__tpi_cp_259___aig_not_4086 /1 undetected,output,,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,1,undetected,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,__tpi_cp_259___aig_not_4086,sa1,1
160,__aig_not_4086 /1 undetected,output,,__aig_not_4086,__aig_not_4086,1,undetected,__aig_not_4086,__aig_not_4086,__aig_not_4086,sa1,1
161,__tpi_not_test_en->__tpi_cp_237___aig_and_56061 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_237___aig_and_56061,__tpi_cp_237___aig_and_56061,1,undetected,__tpi_cp_237___aig_and_56061,__tpi_cp_237___aig_and_56061,__tpi_cp_237___aig_and_56061,sa1,1
162,__tpi_not_test_en->__tpi_cp_2___aig_not_56060 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_2___aig_not_56060,__tpi_cp_2___aig_not_56060,1,undetected,__tpi_cp_2___aig_not_56060,__tpi_cp_2___aig_not_56060,__tpi_cp_2___aig_not_56060,sa1,1
163,test_en->__tpi_cp_141___aig_not_56059 /0 undetected,input_edge,test_en,__tpi_cp_141___aig_not_56059,__tpi_cp_141___aig_not_56059,0,undetected,__tpi_cp_141___aig_not_56059,__tpi_cp_141___aig_not_56059,__tpi_cp_141___aig_not_56059,sa0,1
164,test_en->__tpi_cp_209_new_n2127 /0 undetected,input_edge,test_en,__tpi_cp_209_new_n2127,__tpi_cp_209_new_n2127,0,undetected,__tpi_cp_209_new_n2127,__tpi_cp_209_new_n2127,__tpi_cp_209_new_n2127,sa0,1
165,test_en->__tpi_cp_201___aig_and_4579 /0 undetected,input_edge,test_en,__tpi_cp_201___aig_and_4579,__tpi_cp_201___aig_and_4579,0,undetected,__tpi_cp_201___aig_and_4579,__tpi_cp_201___aig_and_4579,__tpi_cp_201___aig_and_4579,sa0,1
166,test_en->__tpi_cp_145___aig_and_4577 /0 undetected,input_edge,test_en,__tpi_cp_145___aig_and_4577,__tpi_cp_145___aig_and_4577,0,undetected,__tpi_cp_145___aig_and_4577,__tpi_cp_145___aig_and_4577,__tpi_cp_145___aig_and_4577,sa0,1
167,__tpi_not_test_en->__tpi_cp_121___aig_not_4576 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_121___aig_not_4576,__tpi_cp_121___aig_not_4576,1,undetected,__tpi_cp_121___aig_not_4576,__tpi_cp_121___aig_not_4576,__tpi_cp_121___aig_not_4576,sa1,1
168,__tpi_not_test_en->__tpi_cp_21___aig_not_4578 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_21___aig_not_4578,__tpi_cp_21___aig_not_4578,1,undetected,__tpi_cp_21___aig_not_4578,__tpi_cp_21___aig_not_4578,__tpi_cp_21___aig_not_4578,sa1,1
169,__tpi_not_test_en->__tpi_cp_109___aig_not_4580 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_109___aig_not_4580,__tpi_cp_109___aig_not_4580,1,undetected,__tpi_cp_109___aig_not_4580,__tpi_cp_109___aig_not_4580,__tpi_cp_109___aig_not_4580,sa1,1
170,__tpi_not_test_en->__tpi_cp_0___aig_not_55363 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_0___aig_not_55363,__tpi_cp_0___aig_not_55363,1,undetected,__tpi_cp_0___aig_not_55363,__tpi_cp_0___aig_not_55363,__tpi_cp_0___aig_not_55363,sa1,1
171,__tpi_not_test_en->__tpi_cp_131___aig_not_55362 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_131___aig_not_55362,__tpi_cp_131___aig_not_55362,1,undetected,__tpi_cp_131___aig_not_55362,__tpi_cp_131___aig_not_55362,__tpi_cp_131___aig_not_55362,sa1,1
172,__tpi_not_test_en->__tpi_cp_108___aig_not_57255 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_108___aig_not_57255,__tpi_cp_108___aig_not_57255,1,undetected,__tpi_cp_108___aig_not_57255,__tpi_cp_108___aig_not_57255,__tpi_cp_108___aig_not_57255,sa1,1
173,test_en->__tpi_cp_269_new_n1904 /0 undetected,input_edge,test_en,__tpi_cp_269_new_n1904,__tpi_cp_269_new_n1904,0,undetected,__tpi_cp_269_new_n1904,__tpi_cp_269_new_n1904,__tpi_cp_269_new_n1904,sa0,1
174,__tpi_not_test_en->__tpi_cp_25___aig_not_4056 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_25___aig_not_4056,__tpi_cp_25___aig_not_4056,1,undetected,__tpi_cp_25___aig_not_4056,__tpi_cp_25___aig_not_4056,__tpi_cp_25___aig_not_4056,sa1,1
175,test_en->__tpi_cp_248___aig_and_4054 /0 undetected,input_edge,test_en,__tpi_cp_248___aig_and_4054,__tpi_cp_248___aig_and_4054,0,undetected,__tpi_cp_248___aig_and_4054,__tpi_cp_248___aig_and_4054,__tpi_cp_248___aig_and_4054,sa0,1
176,__tpi_not_test_en->__tpi_cp_274___buf_split_2436 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_274___buf_split_2436,__tpi_cp_274___buf_split_2436,1,undetected,__tpi_cp_274___buf_split_2436,__tpi_cp_274___buf_split_2436,__tpi_cp_274___buf_split_2436,sa1,1
177,test_en->__tpi_cp_170_new_n23823 /0 undetected,input_edge,test_en,__tpi_cp_170_new_n23823,__tpi_cp_170_new_n23823,0,undetected,__tpi_cp_170_new_n23823,__tpi_cp_170_new_n23823,__tpi_cp_170_new_n23823,sa0,1
178,test_en->__tpi_cp_173___aig_and_55361 /0 undetected,input_edge,test_en,__tpi_cp_173___aig_and_55361,__tpi_cp_173___aig_and_55361,0,undetected,__tpi_cp_173___aig_and_55361,__tpi_cp_173___aig_and_55361,__tpi_cp_173___aig_and_55361,sa0,1
179,test_en->__tpi_cp_11_new_n23822 /0 undetected,input_edge,test_en,__tpi_cp_11_new_n23822,__tpi_cp_11_new_n23822,0,undetected,__tpi_cp_11_new_n23822,__tpi_cp_11_new_n23822,__tpi_cp_11_new_n23822,sa0,1
180,__tpi_not_test_en->__tpi_cp_119___aig_not_55375 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_119___aig_not_55375,__tpi_cp_119___aig_not_55375,1,undetected,__tpi_cp_119___aig_not_55375,__tpi_cp_119___aig_not_55375,__tpi_cp_119___aig_not_55375,sa1,1
181,__tpi_not_test_en->__tpi_cp_117___aig_not_55370 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_117___aig_not_55370,__tpi_cp_117___aig_not_55370,1,undetected,__tpi_cp_117___aig_not_55370,__tpi_cp_117___aig_not_55370,__tpi_cp_117___aig_not_55370,sa1,1
182,__tpi_not_test_en->__tpi_cp_67___aig_and_55911 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_67___aig_and_55911,__tpi_cp_67___aig_and_55911,1,undetected,__tpi_cp_67___aig_and_55911,__tpi_cp_67___aig_and_55911,__tpi_cp_67___aig_and_55911,sa1,1
183,test_en->__tpi_cp_194___aig_and_55910 /0 undetected,input_edge,test_en,__tpi_cp_194___aig_and_55910,__tpi_cp_194___aig_and_55910,0,undetected,__tpi_cp_194___aig_and_55910,__tpi_cp_194___aig_and_55910,__tpi_cp_194___aig_and_55910,sa0,1
184,__buf_split_32443 /1 undetected,output,,__buf_split_32443,__buf_split_32443,1,undetected,__buf_split_32443,__buf_split_32443,__buf_split_32443,sa1,1
185,__tpi_not_test_en->__tpi_cp_316___buf_split_32442 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_316___buf_split_32442,__tpi_cp_316___buf_split_32442,1,undetected,__tpi_cp_316___buf_split_32442,__tpi_cp_316___buf_split_32442,__tpi_cp_316___buf_split_32442,sa1,1
186,__aig_not_55904 /1 undetected,output,,__aig_not_55904,__aig_not_55904,1,undetected,__aig_not_55904,__aig_not_55904,__aig_not_55904,sa1,1
187,__tpi_not_test_en->__tpi_cp_317___buf_split_32441 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,1,undetected,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,sa1,1
188,__tpi_cp_317___buf_split_32441 /1 undetected,output,,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,1,undetected,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,__tpi_cp_317___buf_split_32441,sa1,1
189,__buf_split_32441 /1 undetected,output,,__buf_split_32441,__buf_split_32441,1,undetected,__buf_split_32441,__buf_split_32441,__buf_split_32441,sa1,1
190,__tpi_not_test_en->__tpi_cp_1___buf_split_32439 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_1___buf_split_32439,__tpi_cp_1___buf_split_32439,1,undetected,__tpi_cp_1___buf_split_32439,__tpi_cp_1___buf_split_32439,__tpi_cp_1___buf_split_32439,sa1,1
191,__aig_not_55901 /1 undetected,output,,__aig_not_55901,__aig_not_55901,1,undetected,__aig_not_55901,__aig_not_55901,__aig_not_55901,sa1,1
192,__tpi_not_test_en->__tpi_cp_10___buf_split_32438 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___buf_split_32438,__tpi_cp_10___buf_split_32438,1,undetected,__tpi_cp_10___buf_split_32438,__tpi_cp_10___buf_split_32438,__tpi_cp_10___buf_split_32438,sa1,1
193,test_en->__tpi_cp_150_new_n2112 /0 undetected,input_edge,test_en,__tpi_cp_150_new_n2112,__tpi_cp_150_new_n2112,0,undetected,__tpi_cp_150_new_n2112,__tpi_cp_150_new_n2112,__tpi_cp_150_new_n2112,sa0,1
194,test_en->__tpi_cp_253___aig_and_4547 /0 undetected,input_edge,test_en,__tpi_cp_253___aig_and_4547,__tpi_cp_253___aig_and_4547,0,undetected,__tpi_cp_253___aig_and_4547,__tpi_cp_253___aig_and_4547,__tpi_cp_253___aig_and_4547,sa0,1
195,__tpi_not_test_en->__tpi_cp_40___aig_not_4545 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_40___aig_not_4545,__tpi_cp_40___aig_not_4545,1,undetected,__tpi_cp_40___aig_not_4545,__tpi_cp_40___aig_not_4545,__tpi_cp_40___aig_not_4545,sa1,1
196,test_en->__tpi_cp_292_new_n23063 /0 undetected,input_edge,test_en,__tpi_cp_292_new_n23063,__tpi_cp_292_new_n23063,0,undetected,__tpi_cp_292_new_n23063,__tpi_cp_292_new_n23063,__tpi_cp_292_new_n23063,sa0,1
197,__tpi_not_test_en->__tpi_cp_107___aig_not_55340 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_107___aig_not_55340,__tpi_cp_107___aig_not_55340,1,undetected,__tpi_cp_107___aig_not_55340,__tpi_cp_107___aig_not_55340,__tpi_cp_107___aig_not_55340,sa1,1
198,__tpi_not_test_en->__tpi_cp_175___buf_split_32116 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_175___buf_split_32116,__tpi_cp_175___buf_split_32116,1,undetected,__tpi_cp_175___buf_split_32116,__tpi_cp_175___buf_split_32116,__tpi_cp_175___buf_split_32116,sa1,1
199,test_en->__tpi_cp_291_new_n1905 /0 undetected,input_edge,test_en,__tpi_cp_291_new_n1905,__tpi_cp_291_new_n1905,0,undetected,__tpi_cp_291_new_n1905,__tpi_cp_291_new_n1905,__tpi_cp_291_new_n1905,sa0,1
200,test_en->__tpi_cp_37___aig_and_4059 /0 undetected,input_edge,test_en,__tpi_cp_37___aig_and_4059,__tpi_cp_37___aig_and_4059,0,undetected,__tpi_cp_37___aig_and_4059,__tpi_cp_37___aig_and_4059,__tpi_cp_37___aig_and_4059,sa0,1
201,__tpi_not_test_en->__tpi_cp_118___aig_not_4058 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_118___aig_not_4058,__tpi_cp_118___aig_not_4058,1,undetected,__tpi_cp_118___aig_not_4058,__tpi_cp_118___aig_not_4058,__tpi_cp_118___aig_not_4058,sa1,1
202,__tpi_not_test_en->__tpi_cp_61___aig_not_4060 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61___aig_not_4060,__tpi_cp_61___aig_not_4060,1,undetected,__tpi_cp_61___aig_not_4060,__tpi_cp_61___aig_not_4060,__tpi_cp_61___aig_not_4060,sa1,1
203,test_en->__tpi_cp_252___aig_and_5086 /0 undetected,input_edge,test_en,__tpi_cp_252___aig_and_5086,__tpi_cp_252___aig_and_5086,0,undetected,__tpi_cp_252___aig_and_5086,__tpi_cp_252___aig_and_5086,__tpi_cp_252___aig_and_5086,sa0,1
204,__tpi_not_test_en->__tpi_cp_46___aig_not_5085 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_46___aig_not_5085,__tpi_cp_46___aig_not_5085,1,undetected,__tpi_cp_46___aig_not_5085,__tpi_cp_46___aig_not_5085,__tpi_cp_46___aig_not_5085,sa1,1
205,__tpi_not_test_en->__tpi_cp_207___aig_not_5087 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_207___aig_not_5087,__tpi_cp_207___aig_not_5087,1,undetected,__tpi_cp_207___aig_not_5087,__tpi_cp_207___aig_not_5087,__tpi_cp_207___aig_not_5087,sa1,1
206,test_en->__tpi_cp_307___buf_split_3041 /0 undetected,input_edge,test_en,__tpi_cp_307___buf_split_3041,__tpi_cp_307___buf_split_3041,0,undetected,__tpi_cp_307___buf_split_3041,__tpi_cp_307___buf_split_3041,__tpi_cp_307___buf_split_3041,sa0,1
207,__tpi_not_test_en->__tpi_cp_298___aig_not_5054 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_298___aig_not_5054,__tpi_cp_298___aig_not_5054,1,undetected,__tpi_cp_298___aig_not_5054,__tpi_cp_298___aig_not_5054,__tpi_cp_298___aig_not_5054,sa1,1
208,__tpi_not_test_en->__tpi_cp_43___aig_not_5053 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_43___aig_not_5053,__tpi_cp_43___aig_not_5053,1,undetected,__tpi_cp_43___aig_not_5053,__tpi_cp_43___aig_not_5053,__tpi_cp_43___aig_not_5053,sa1,1
209,__tpi_not_test_en->__tpi_cp_147___aig_and_5676 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_147___aig_and_5676,__tpi_cp_147___aig_and_5676,1,undetected,__tpi_cp_147___aig_and_5676,__tpi_cp_147___aig_and_5676,__tpi_cp_147___aig_and_5676,sa1,1
210,__tpi_not_test_en->__tpi_cp_12___aig_not_5675 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_12___aig_not_5675,__tpi_cp_12___aig_not_5675,1,undetected,__tpi_cp_12___aig_not_5675,__tpi_cp_12___aig_not_5675,__tpi_cp_12___aig_not_5675,sa1,1
211,test_en->__tpi_cp_286___aig_and_5672 /0 undetected,input_edge,test_en,__tpi_cp_286___aig_and_5672,__tpi_cp_286___aig_and_5672,0,undetected,__tpi_cp_286___aig_and_5672,__tpi_cp_286___aig_and_5672,__tpi_cp_286___aig_and_5672,sa0,1
212,__buf_split_3386->__aig_and_5672 /1 undetected,input_edge,__buf_split_3386,__aig_and_5672,__aig_and_5672,1,undetected,__aig_and_5672,__aig_and_5672,__aig_and_5672,sa1,1
213,__tpi_not_test_en->__tpi_cp_183___aig_not_5674 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_183___aig_not_5674,__tpi_cp_183___aig_not_5674,1,undetected,__tpi_cp_183___aig_not_5674,__tpi_cp_183___aig_not_5674,__tpi_cp_183___aig_not_5674,sa1,1
214,test_en->__tpi_cp_302___aig_and_5671 /0 undetected,input_edge,test_en,__tpi_cp_302___aig_and_5671,__tpi_cp_302___aig_and_5671,0,undetected,__tpi_cp_302___aig_and_5671,__tpi_cp_302___aig_and_5671,__tpi_cp_302___aig_and_5671,sa0,1
215,__aig_not_5670->__aig_and_5671 /1 undetected,input_edge,__aig_not_5670,__aig_and_5671,__aig_and_5671,1,undetected,__aig_and_5671,__aig_and_5671,__aig_and_5671,sa1,1
216,__buf_split_3384 /1 undetected,output,,__buf_split_3384,__buf_split_3384,1,undetected,__buf_split_3384,__buf_split_3384,__buf_split_3384,sa1,1
217,__tpi_not_test_en->__tpi_cp_185___aig_not_5673 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_185___aig_not_5673,__tpi_cp_185___aig_not_5673,1,undetected,__tpi_cp_185___aig_not_5673,__tpi_cp_185___aig_not_5673,__tpi_cp_185___aig_not_5673,sa1,1
218,test_en->__tpi_cp_139___aig_and_5669 /0 undetected,input_edge,test_en,__tpi_cp_139___aig_and_5669,__tpi_cp_139___aig_and_5669,0,undetected,__tpi_cp_139___aig_and_5669,__tpi_cp_139___aig_and_5669,__tpi_cp_139___aig_and_5669,sa0,1
219,__tpi_not_test_en->__tpi_cp_244___aig_not_5668 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_244___aig_not_5668,__tpi_cp_244___aig_not_5668,1,undetected,__tpi_cp_244___aig_not_5668,__tpi_cp_244___aig_not_5668,__tpi_cp_244___aig_not_5668,sa1,1
220,__tpi_not_test_en->__tpi_cp_32___aig_not_5667 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,1,undetected,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,sa1,1
221,__tpi_cp_32___aig_not_5667 /1 undetected,output,,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,1,undetected,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,__tpi_cp_32___aig_not_5667,sa1,1
222,__aig_not_5667 /1 undetected,output,,__aig_not_5667,__aig_not_5667,1,undetected,__aig_not_5667,__aig_not_5667,__aig_not_5667,sa1,1
223,__tpi_not_test_en->__tpi_cp_315___aig_and_55900 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_315___aig_and_55900,__tpi_cp_315___aig_and_55900,1,undetected,__tpi_cp_315___aig_and_55900,__tpi_cp_315___aig_and_55900,__tpi_cp_315___aig_and_55900,sa1,1
