line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
81,__buf_split_10 /1 undetected,output,,__buf_split_10,__buf_split_10,1,undetected,__buf_split_10,__buf_split_10,__buf_split_10,sa1,1
82,__tpi_not_test_en->__tpi_cp_121___buf_split_6539 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_121___buf_split_6539,__tpi_cp_121___buf_split_6539,1,undetected,__tpi_cp_121___buf_split_6539,__tpi_cp_121___buf_split_6539,__tpi_cp_121___buf_split_6539,sa1,1
83,__tpi_not_test_en->__tpi_cp_103___aig_and_11867 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_103___aig_and_11867,__tpi_cp_103___aig_and_11867,1,undetected,__tpi_cp_103___aig_and_11867,__tpi_cp_103___aig_and_11867,__tpi_cp_103___aig_and_11867,sa1,1
84,test_en->__tpi_cp_61___aig_and_11818 /0 undetected,input_edge,test_en,__tpi_cp_61___aig_and_11818,__tpi_cp_61___aig_and_11818,0,undetected,__tpi_cp_61___aig_and_11818,__tpi_cp_61___aig_and_11818,__tpi_cp_61___aig_and_11818,sa0,1
85,__tpi_not_test_en->__tpi_cp_69___aig_not_11819 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_69___aig_not_11819,__tpi_cp_69___aig_not_11819,1,undetected,__tpi_cp_69___aig_not_11819,__tpi_cp_69___aig_not_11819,__tpi_cp_69___aig_not_11819,sa1,1
86,__tpi_not_test_en->__tpi_cp_126___aig_not_12634 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_126___aig_not_12634,__tpi_cp_126___aig_not_12634,1,undetected,__tpi_cp_126___aig_not_12634,__tpi_cp_126___aig_not_12634,__tpi_cp_126___aig_not_12634,sa1,1
87,__tpi_not_test_en->__tpi_cp_8___aig_not_8 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_8___aig_not_8,__tpi_cp_8___aig_not_8,1,undetected,__tpi_cp_8___aig_not_8,__tpi_cp_8___aig_not_8,__tpi_cp_8___aig_not_8,sa1,1
88,__buf_split_5->__aig_and_5 /1 undetected,input_edge,__buf_split_5,__aig_and_5,__aig_and_5,1,undetected,__aig_and_5,__aig_and_5,__aig_and_5,sa1,1
89,__buf_split_6->__aig_and_5 /1 undetected,input_edge,__buf_split_6,__aig_and_5,__aig_and_5,1,undetected,__aig_and_5,__aig_and_5,__aig_and_5,sa1,1
90,__tpi_not_test_en->__tpi_cp_148___aig_not_7 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_148___aig_not_7,__tpi_cp_148___aig_not_7,1,undetected,__tpi_cp_148___aig_not_7,__tpi_cp_148___aig_not_7,__tpi_cp_148___aig_not_7,sa1,1
91,test_en->__tpi_cp_122___aig_and_4 /0 undetected,input_edge,test_en,__tpi_cp_122___aig_and_4,__tpi_cp_122___aig_and_4,0,undetected,__tpi_cp_122___aig_and_4,__tpi_cp_122___aig_and_4,__tpi_cp_122___aig_and_4,sa0,1
92,__tpi_not_test_en->__tpi_cp_56___aig_not_3 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,1,undetected,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,sa1,1
93,__tpi_cp_56___aig_not_3 /1 undetected,output,,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,1,undetected,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,__tpi_cp_56___aig_not_3,sa1,1
94,__aig_not_3 /1 undetected,output,,__aig_not_3,__aig_not_3,1,undetected,__aig_not_3,__aig_not_3,__aig_not_3,sa1,1
95,__tpi_not_test_en->__tpi_cp_10___aig_and_2 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_10___aig_and_2,__tpi_cp_10___aig_and_2,1,undetected,__tpi_cp_10___aig_and_2,__tpi_cp_10___aig_and_2,__tpi_cp_10___aig_and_2,sa1,1
96,__aig_not_1 /1 undetected,output,,__aig_not_1,__aig_not_1,1,undetected,__aig_not_1,__aig_not_1,__aig_not_1,sa1,1
97,test_en->__tpi_cp_135___buf_split_2 /0 undetected,input_edge,test_en,__tpi_cp_135___buf_split_2,__tpi_cp_135___buf_split_2,0,undetected,__tpi_cp_135___buf_split_2,__tpi_cp_135___buf_split_2,__tpi_cp_135___buf_split_2,sa0,1
98,__tpi_not_test_en->__tpi_cp_73___aig_not_11047 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_73___aig_not_11047,__tpi_cp_73___aig_not_11047,1,undetected,__tpi_cp_73___aig_not_11047,__tpi_cp_73___aig_not_11047,__tpi_cp_73___aig_not_11047,sa1,1
